Time
8491.525344
8492.751944
8493.961294
8495.092244
8496.154444
8497.247194
8498.562094
8499.778094
8500.758694
8501.987144
8503.390644
8504.755644
8506.026894
8507.277944
8508.521844
8509.699394
8510.845744
8512.063694
8513.217644
8514.474994
8515.680294
8516.877694
8518.240094
8519.590294
8520.777294
8522.173244
8523.498644
8524.741594
8526.118694
8527.514594
8528.821194
8530.183144
8531.400544
8532.527194
8533.775294
8535.003944
8536.065494
8537.171094
8538.381544
8539.462294
8540.690444
8541.835094
8542.726794
8543.594544
8544.951744
8546.023044
8547.438944
8548.656844
8549.711444
8550.835844
8551.984894
8552.940494
8554.083144
8555.172144
8556.238094
8557.311294
8558.345444
8559.263244
8560.225394
8561.263544
8562.176294
8563.085544
8564.124894
8565.234994
8566.186944
8567.043294
8568.052944
8569.502094
8570.640194
8572.037394
8573.205744
8574.376144
8575.560794
8576.690644
8577.745344
8578.797144
8579.904744
8581.030644
8582.004644
8582.815944
8583.608194
8584.417444
8585.218844
8586.255294
8587.482894
8588.685794
8589.791944
8590.746644
8591.624694
8592.565844
8593.606244
8594.698694
8595.761994
8596.770344
8597.722394
8598.626244
8599.639494
8600.818344
8601.941144
8602.847844
8603.866944
8605.096594
8606.209544
8607.167994
8608.298494
8609.441094
8610.442694
8611.382844
8612.540094
8613.724394
8614.948794
8616.023894
8617.055894
8618.113544
8619.273344
8620.384244
8621.567844
8622.640094
8623.620694
8624.772594
8626.186194
8627.456244
8628.605344
8629.591494
8630.884744
8632.172694
8633.476394
8634.572544
8635.584394
8636.639794
8638.022494
8639.299544
8640.355394
8641.302744
8642.658194
8643.988144
8645.226194
8646.558044
8647.739144
8648.883744
8649.975744
8651.178694
8652.418494
8653.561894
8654.637294
8655.692894
8656.813544
8658.190394
8659.432944
8660.480844
8661.591494
8662.930944
8664.256794
8665.517044
8666.564394
8667.581944
8668.815844
8670.066044
8671.284894
8672.420544
8673.381394
8674.318494
